model	sample	dataset	target_id	target_index	pathway	mean_attention
SCP682-SC12-protein-residual	train_sample	all	p-IKKa/b	32	BCR_BTK_axis	0.01837819255888462
SCP682-SC12-protein-residual	train_sample	all	p-IKKa/b	32	BTK_PLCG2_axis	0.00020947636221535504
SCP682-SC12-protein-residual	train_sample	all	p-IKKa/b	32	ERK_axis	0.2662731111049652
SCP682-SC12-protein-residual	train_sample	all	p-IKKa/b	32	NFkB_axis	0.013979936018586159
SCP682-SC12-protein-residual	train_sample	all	p-IKKa/b	32	AKT_mTOR_S6_axis	0.09481606632471085
SCP682-SC12-protein-residual	train_sample	all	p-IKKa/b	32	cell_cycle	1.2359593881683395e-07
SCP682-SC12-protein-residual	train_sample	all	p-IKKa/b	32	stress_ifn	0.05414228513836861
SCP682-SC12-protein-residual	train_sample	all	p-IKKa/b	32	ribosomal	0.4324702024459839
SCP682-SC12-protein-residual	train_sample	all	p-IKKa/b	32	random_control	0.119730643928051
SCP682-SC12-protein-residual	train_sample	all	p-IRAK4	33	BCR_BTK_axis	0.07622597366571426
SCP682-SC12-protein-residual	train_sample	all	p-IRAK4	33	BTK_PLCG2_axis	0.00021021629800088704
SCP682-SC12-protein-residual	train_sample	all	p-IRAK4	33	ERK_axis	0.1958295702934265
SCP682-SC12-protein-residual	train_sample	all	p-IRAK4	33	NFkB_axis	0.025067077949643135
SCP682-SC12-protein-residual	train_sample	all	p-IRAK4	33	AKT_mTOR_S6_axis	0.05315060541033745
SCP682-SC12-protein-residual	train_sample	all	p-IRAK4	33	cell_cycle	0.000215009757084772
SCP682-SC12-protein-residual	train_sample	all	p-IRAK4	33	stress_ifn	0.05298641324043274
SCP682-SC12-protein-residual	train_sample	all	p-IRAK4	33	ribosomal	0.44403088092803955
SCP682-SC12-protein-residual	train_sample	all	p-IRAK4	33	random_control	0.15228433907032013
SCP682-SC12-protein-residual	train_sample	all	p-JAK1	34	BCR_BTK_axis	4.8219997023273166e-30
SCP682-SC12-protein-residual	train_sample	all	p-JAK1	34	BTK_PLCG2_axis	2.728520811704948e-30
SCP682-SC12-protein-residual	train_sample	all	p-JAK1	34	ERK_axis	0.042407695204019547
SCP682-SC12-protein-residual	train_sample	all	p-JAK1	34	NFkB_axis	0.01534324698150158
SCP682-SC12-protein-residual	train_sample	all	p-JAK1	34	AKT_mTOR_S6_axis	0.052073780447244644
SCP682-SC12-protein-residual	train_sample	all	p-JAK1	34	cell_cycle	0.00013999668590258807
SCP682-SC12-protein-residual	train_sample	all	p-JAK1	34	stress_ifn	0.20738381147384644
SCP682-SC12-protein-residual	train_sample	all	p-JAK1	34	ribosomal	0.641086995601654
SCP682-SC12-protein-residual	train_sample	all	p-JAK1	34	random_control	0.041564445942640305
SCP682-SC12-protein-residual	train_sample	all	p-JNK	35	BCR_BTK_axis	0.014775555580854416
SCP682-SC12-protein-residual	train_sample	all	p-JNK	35	BTK_PLCG2_axis	0.00031967656104825437
SCP682-SC12-protein-residual	train_sample	all	p-JNK	35	ERK_axis	0.2721293270587921
SCP682-SC12-protein-residual	train_sample	all	p-JNK	35	NFkB_axis	0.013977091759443283
SCP682-SC12-protein-residual	train_sample	all	p-JNK	35	AKT_mTOR_S6_axis	0.09758295863866806
SCP682-SC12-protein-residual	train_sample	all	p-JNK	35	cell_cycle	7.375579258450671e-08
SCP682-SC12-protein-residual	train_sample	all	p-JNK	35	stress_ifn	0.05416332185268402
SCP682-SC12-protein-residual	train_sample	all	p-JNK	35	ribosomal	0.43030592799186707
SCP682-SC12-protein-residual	train_sample	all	p-JNK	35	random_control	0.11674629151821136
SCP682-SC12-protein-residual	train_sample	all	p-PKC-b1	36	BCR_BTK_axis	0.22992458939552307
SCP682-SC12-protein-residual	train_sample	all	p-PKC-b1	36	BTK_PLCG2_axis	0.0024216610472649336
SCP682-SC12-protein-residual	train_sample	all	p-PKC-b1	36	ERK_axis	0.02728777378797531
SCP682-SC12-protein-residual	train_sample	all	p-PKC-b1	36	NFkB_axis	0.06044589728116989
SCP682-SC12-protein-residual	train_sample	all	p-PKC-b1	36	AKT_mTOR_S6_axis	0.014725766144692898
SCP682-SC12-protein-residual	train_sample	all	p-PKC-b1	36	cell_cycle	0.0022635909263044596
SCP682-SC12-protein-residual	train_sample	all	p-PKC-b1	36	stress_ifn	0.03450688719749451
SCP682-SC12-protein-residual	train_sample	all	p-PKC-b1	36	ribosomal	0.45320308208465576
SCP682-SC12-protein-residual	train_sample	all	p-PKC-b1	36	random_control	0.1752207726240158
SCP682-SC12-protein-residual	train_sample	all	p-Rb	37	BCR_BTK_axis	0.5821153521537781
SCP682-SC12-protein-residual	train_sample	all	p-Rb	37	BTK_PLCG2_axis	0.12973548471927643
SCP682-SC12-protein-residual	train_sample	all	p-Rb	37	ERK_axis	0.0004472478467505425
SCP682-SC12-protein-residual	train_sample	all	p-Rb	37	NFkB_axis	0.019095581024885178
SCP682-SC12-protein-residual	train_sample	all	p-Rb	37	AKT_mTOR_S6_axis	0.12429700791835785
SCP682-SC12-protein-residual	train_sample	all	p-Rb	37	cell_cycle	0.0040720622055232525
SCP682-SC12-protein-residual	train_sample	all	p-Rb	37	stress_ifn	0.028620272874832153
SCP682-SC12-protein-residual	train_sample	all	p-Rb	37	ribosomal	0.015308302827179432
SCP682-SC12-protein-residual	train_sample	all	p-Rb	37	random_control	0.09630842506885529
SCP682-SC12-protein-residual	train_sample	all	p-STAT5	40	BCR_BTK_axis	0.014549318701028824
SCP682-SC12-protein-residual	train_sample	all	p-STAT5	40	BTK_PLCG2_axis	0.00023069999588187784
SCP682-SC12-protein-residual	train_sample	all	p-STAT5	40	ERK_axis	0.2703023850917816
SCP682-SC12-protein-residual	train_sample	all	p-STAT5	40	NFkB_axis	0.01397829782217741
SCP682-SC12-protein-residual	train_sample	all	p-STAT5	40	AKT_mTOR_S6_axis	0.09568267315626144
SCP682-SC12-protein-residual	train_sample	all	p-STAT5	40	cell_cycle	8.629155701100899e-08
SCP682-SC12-protein-residual	train_sample	all	p-STAT5	40	stress_ifn	0.05425119772553444
SCP682-SC12-protein-residual	train_sample	all	p-STAT5	40	ribosomal	0.43224483728408813
SCP682-SC12-protein-residual	train_sample	all	p-STAT5	40	random_control	0.11876039952039719
SCP682-SC12-protein-residual	train_sample	all	p-STAT6	41	BCR_BTK_axis	0.016285989433526993
SCP682-SC12-protein-residual	train_sample	all	p-STAT6	41	BTK_PLCG2_axis	0.00022304686717689037
SCP682-SC12-protein-residual	train_sample	all	p-STAT6	41	ERK_axis	0.2685747444629669
SCP682-SC12-protein-residual	train_sample	all	p-STAT6	41	NFkB_axis	0.013978389091789722
SCP682-SC12-protein-residual	train_sample	all	p-STAT6	41	AKT_mTOR_S6_axis	0.09556364268064499
SCP682-SC12-protein-residual	train_sample	all	p-STAT6	41	cell_cycle	8.284918351364468e-08
SCP682-SC12-protein-residual	train_sample	all	p-STAT6	41	stress_ifn	0.05412112921476364
SCP682-SC12-protein-residual	train_sample	all	p-STAT6	41	ribosomal	0.4322521984577179
SCP682-SC12-protein-residual	train_sample	all	p-STAT6	41	random_control	0.1190008670091629
SCP682-SC12-protein-residual	train_sample	all	p-Src	42	BCR_BTK_axis	7.423615930668904e-32
SCP682-SC12-protein-residual	train_sample	all	p-Src	42	BTK_PLCG2_axis	5.217655295557868e-34
SCP682-SC12-protein-residual	train_sample	all	p-Src	42	ERK_axis	0.04480241239070892
SCP682-SC12-protein-residual	train_sample	all	p-Src	42	NFkB_axis	0.017907727509737015
SCP682-SC12-protein-residual	train_sample	all	p-Src	42	AKT_mTOR_S6_axis	0.03568455949425697
SCP682-SC12-protein-residual	train_sample	all	p-Src	42	cell_cycle	0.0004187522572465241
SCP682-SC12-protein-residual	train_sample	all	p-Src	42	stress_ifn	0.19741666316986084
SCP682-SC12-protein-residual	train_sample	all	p-Src	42	ribosomal	0.6278408169746399
SCP682-SC12-protein-residual	train_sample	all	p-Src	42	random_control	0.07592959702014923
SCP682-SC12-protein-residual	train_sample	all	p-TOR	43	BCR_BTK_axis	0.016615306958556175
SCP682-SC12-protein-residual	train_sample	all	p-TOR	43	BTK_PLCG2_axis	0.0002017510705627501
SCP682-SC12-protein-residual	train_sample	all	p-TOR	43	ERK_axis	0.2676672637462616
SCP682-SC12-protein-residual	train_sample	all	p-TOR	43	NFkB_axis	0.01398320123553276
SCP682-SC12-protein-residual	train_sample	all	p-TOR	43	AKT_mTOR_S6_axis	0.09424519538879395
SCP682-SC12-protein-residual	train_sample	all	p-TOR	43	cell_cycle	1.7056214574040496e-07
SCP682-SC12-protein-residual	train_sample	all	p-TOR	43	stress_ifn	0.05442030727863312
SCP682-SC12-protein-residual	train_sample	all	p-TOR	43	ribosomal	0.43279919028282166
SCP682-SC12-protein-residual	train_sample	all	p-TOR	43	random_control	0.12006772309541702
SCP682-SC12-protein-residual	train_sample	all	p-c-Jun	44	BCR_BTK_axis	0.08074560016393661
SCP682-SC12-protein-residual	train_sample	all	p-c-Jun	44	BTK_PLCG2_axis	0.00018141206237487495
SCP682-SC12-protein-residual	train_sample	all	p-c-Jun	44	ERK_axis	0.1871003359556198
SCP682-SC12-protein-residual	train_sample	all	p-c-Jun	44	NFkB_axis	0.0533110573887825
SCP682-SC12-protein-residual	train_sample	all	p-c-Jun	44	AKT_mTOR_S6_axis	0.02424801141023636
SCP682-SC12-protein-residual	train_sample	all	p-c-Jun	44	cell_cycle	0.00025857958826236427
SCP682-SC12-protein-residual	train_sample	all	p-c-Jun	44	stress_ifn	0.04239191114902496
SCP682-SC12-protein-residual	train_sample	all	p-c-Jun	44	ribosomal	0.44752368330955505
SCP682-SC12-protein-residual	train_sample	all	p-c-Jun	44	random_control	0.16423921287059784
SCP682-SC12-protein-residual	train_sample	all	p-p65	45	BCR_BTK_axis	0.033017847687006
SCP682-SC12-protein-residual	train_sample	all	p-p65	45	BTK_PLCG2_axis	0.0005340436473488808
SCP682-SC12-protein-residual	train_sample	all	p-p65	45	ERK_axis	0.2563747763633728
SCP682-SC12-protein-residual	train_sample	all	p-p65	45	NFkB_axis	0.013934267684817314
SCP682-SC12-protein-residual	train_sample	all	p-p65	45	AKT_mTOR_S6_axis	0.09861166030168533
SCP682-SC12-protein-residual	train_sample	all	p-p65	45	cell_cycle	3.2352736525353976e-06
SCP682-SC12-protein-residual	train_sample	all	p-p65	45	stress_ifn	0.056297868490219116
SCP682-SC12-protein-residual	train_sample	all	p-p65	45	ribosomal	0.428011417388916
SCP682-SC12-protein-residual	train_sample	all	p-p65	45	random_control	0.11321502178907394
SCP682-SC12-protein-residual	train_sample	all	HISTONE_H3_S28	46	BCR_BTK_axis	0.5852125883102417
SCP682-SC12-protein-residual	train_sample	all	HISTONE_H3_S28	46	BTK_PLCG2_axis	0.12677182257175446
SCP682-SC12-protein-residual	train_sample	all	HISTONE_H3_S28	46	ERK_axis	0.0003790601040236652
SCP682-SC12-protein-residual	train_sample	all	HISTONE_H3_S28	46	NFkB_axis	0.01923482120037079
SCP682-SC12-protein-residual	train_sample	all	HISTONE_H3_S28	46	AKT_mTOR_S6_axis	0.11429908871650696
SCP682-SC12-protein-residual	train_sample	all	HISTONE_H3_S28	46	cell_cycle	0.0037040170282125473
SCP682-SC12-protein-residual	train_sample	all	HISTONE_H3_S28	46	stress_ifn	0.031603794544935226
SCP682-SC12-protein-residual	train_sample	all	HISTONE_H3_S28	46	ribosomal	0.015269529074430466
SCP682-SC12-protein-residual	train_sample	all	HISTONE_H3_S28	46	random_control	0.10352608561515808
SCP682-SC12-protein-residual	train_sample	all	NFE2L2_S40	47	BCR_BTK_axis	1.348598393115745e-26
SCP682-SC12-protein-residual	train_sample	all	NFE2L2_S40	47	BTK_PLCG2_axis	9.65072478813162e-27
SCP682-SC12-protein-residual	train_sample	all	NFE2L2_S40	47	ERK_axis	0.03813672065734863
SCP682-SC12-protein-residual	train_sample	all	NFE2L2_S40	47	NFkB_axis	0.016418958082795143
SCP682-SC12-protein-residual	train_sample	all	NFE2L2_S40	47	AKT_mTOR_S6_axis	0.053545549511909485
SCP682-SC12-protein-residual	train_sample	all	NFE2L2_S40	47	cell_cycle	0.00017836135521065444
SCP682-SC12-protein-residual	train_sample	all	NFE2L2_S40	47	stress_ifn	0.21661457419395447
SCP682-SC12-protein-residual	train_sample	all	NFE2L2_S40	47	ribosomal	0.6451048254966736
SCP682-SC12-protein-residual	train_sample	all	NFE2L2_S40	47	random_control	0.030001642182469368
SCP682-SC12-protein-residual	train_sample	all	AKT_S473	48	BCR_BTK_axis	0.025745637714862823
SCP682-SC12-protein-residual	train_sample	all	AKT_S473	48	BTK_PLCG2_axis	0.0005415053456090391
SCP682-SC12-protein-residual	train_sample	all	AKT_S473	48	ERK_axis	0.2620279788970947
SCP682-SC12-protein-residual	train_sample	all	AKT_S473	48	NFkB_axis	0.01397800911217928
SCP682-SC12-protein-residual	train_sample	all	AKT_S473	48	AKT_mTOR_S6_axis	0.09904259443283081
SCP682-SC12-protein-residual	train_sample	all	AKT_S473	48	cell_cycle	2.088587962134625e-06
SCP682-SC12-protein-residual	train_sample	all	AKT_S473	48	stress_ifn	0.056588344275951385
SCP682-SC12-protein-residual	train_sample	all	AKT_S473	48	ribosomal	0.4295116364955902
SCP682-SC12-protein-residual	train_sample	all	AKT_S473	48	random_control	0.11256231367588043
SCP682-SC12-protein-residual	train_sample	all	EIF4EBP1_T37_T46	49	BCR_BTK_axis	0.024469798430800438
SCP682-SC12-protein-residual	train_sample	all	EIF4EBP1_T37_T46	49	BTK_PLCG2_axis	0.0005230288952589035
SCP682-SC12-protein-residual	train_sample	all	EIF4EBP1_T37_T46	49	ERK_axis	0.2632503807544708
SCP682-SC12-protein-residual	train_sample	all	EIF4EBP1_T37_T46	49	NFkB_axis	0.013977449387311935
SCP682-SC12-protein-residual	train_sample	all	EIF4EBP1_T37_T46	49	AKT_mTOR_S6_axis	0.09897679835557938
SCP682-SC12-protein-residual	train_sample	all	EIF4EBP1_T37_T46	49	cell_cycle	9.67119035522046e-07
SCP682-SC12-protein-residual	train_sample	all	EIF4EBP1_T37_T46	49	stress_ifn	0.05607186630368233
SCP682-SC12-protein-residual	train_sample	all	EIF4EBP1_T37_T46	49	ribosomal	0.42956826090812683
SCP682-SC12-protein-residual	train_sample	all	EIF4EBP1_T37_T46	49	random_control	0.11316137760877609
SCP682-SC12-protein-residual	train_sample	all	STAT6_Y641	50	BCR_BTK_axis	0.04394519329071045
SCP682-SC12-protein-residual	train_sample	all	STAT6_Y641	50	BTK_PLCG2_axis	0.0005439434316940606
SCP682-SC12-protein-residual	train_sample	all	STAT6_Y641	50	ERK_axis	0.2480902075767517
SCP682-SC12-protein-residual	train_sample	all	STAT6_Y641	50	NFkB_axis	0.013917186297476292
SCP682-SC12-protein-residual	train_sample	all	STAT6_Y641	50	AKT_mTOR_S6_axis	0.09894842654466629
SCP682-SC12-protein-residual	train_sample	all	STAT6_Y641	50	cell_cycle	5.215151759330183e-06
SCP682-SC12-protein-residual	train_sample	all	STAT6_Y641	50	stress_ifn	0.05635189265012741
SCP682-SC12-protein-residual	train_sample	all	STAT6_Y641	50	ribosomal	0.42545005679130554
SCP682-SC12-protein-residual	train_sample	all	STAT6_Y641	50	random_control	0.11274772137403488
SCP682-SC12-protein-residual	train_sample	all	ZAP70_Y493	51	BCR_BTK_axis	0.07531052827835083
SCP682-SC12-protein-residual	train_sample	all	ZAP70_Y493	51	BTK_PLCG2_axis	0.0002503406722098589
SCP682-SC12-protein-residual	train_sample	all	ZAP70_Y493	51	ERK_axis	0.18237973749637604
SCP682-SC12-protein-residual	train_sample	all	ZAP70_Y493	51	NFkB_axis	0.08888788521289825
SCP682-SC12-protein-residual	train_sample	all	ZAP70_Y493	51	AKT_mTOR_S6_axis	0.007015320472419262
SCP682-SC12-protein-residual	train_sample	all	ZAP70_Y493	51	cell_cycle	0.00016641222464386374
SCP682-SC12-protein-residual	train_sample	all	ZAP70_Y493	51	stress_ifn	0.034904830157756805
SCP682-SC12-protein-residual	train_sample	all	ZAP70_Y493	51	ribosomal	0.4559471607208252
SCP682-SC12-protein-residual	train_sample	all	ZAP70_Y493	51	random_control	0.1551378220319748
SCP682-SC12-protein-residual	train_sample	all	LCK_Y505	52	BCR_BTK_axis	1.3898139415195758e-29
SCP682-SC12-protein-residual	train_sample	all	LCK_Y505	52	BTK_PLCG2_axis	8.532305174292434e-32
SCP682-SC12-protein-residual	train_sample	all	LCK_Y505	52	ERK_axis	0.04090914502739906
SCP682-SC12-protein-residual	train_sample	all	LCK_Y505	52	NFkB_axis	0.01516666729003191
SCP682-SC12-protein-residual	train_sample	all	LCK_Y505	52	AKT_mTOR_S6_axis	0.04016217216849327
SCP682-SC12-protein-residual	train_sample	all	LCK_Y505	52	cell_cycle	0.00018838001415133476
SCP682-SC12-protein-residual	train_sample	all	LCK_Y505	52	stress_ifn	0.2056412249803543
SCP682-SC12-protein-residual	train_sample	all	LCK_Y505	52	ribosomal	0.641684889793396
SCP682-SC12-protein-residual	train_sample	all	LCK_Y505	52	random_control	0.05624788999557495
SCP682-SC12-protein-residual	train_sample	all	STAT5A_Y694	53	BCR_BTK_axis	0.02447928488254547
SCP682-SC12-protein-residual	train_sample	all	STAT5A_Y694	53	BTK_PLCG2_axis	0.0004825217474717647
SCP682-SC12-protein-residual	train_sample	all	STAT5A_Y694	53	ERK_axis	0.2632685601711273
SCP682-SC12-protein-residual	train_sample	all	STAT5A_Y694	53	NFkB_axis	0.013977482914924622
SCP682-SC12-protein-residual	train_sample	all	STAT5A_Y694	53	AKT_mTOR_S6_axis	0.0972200408577919
SCP682-SC12-protein-residual	train_sample	all	STAT5A_Y694	53	cell_cycle	2.4864002625690773e-06
SCP682-SC12-protein-residual	train_sample	all	STAT5A_Y694	53	stress_ifn	0.056272491812705994
SCP682-SC12-protein-residual	train_sample	all	STAT5A_Y694	53	ribosomal	0.4295133650302887
SCP682-SC12-protein-residual	train_sample	all	STAT5A_Y694	53	random_control	0.11478391289710999
SCP682-SC12-protein-residual	train_sample	all	PLCG1_Y783	54	BCR_BTK_axis	1.623475111856118e-23
SCP682-SC12-protein-residual	train_sample	all	PLCG1_Y783	54	BTK_PLCG2_axis	1.9732778779035787e-12
SCP682-SC12-protein-residual	train_sample	all	PLCG1_Y783	54	ERK_axis	0.052760813385248184
SCP682-SC12-protein-residual	train_sample	all	PLCG1_Y783	54	NFkB_axis	0.11072051525115967
SCP682-SC12-protein-residual	train_sample	all	PLCG1_Y783	54	AKT_mTOR_S6_axis	0.0013627505395561457
SCP682-SC12-protein-residual	train_sample	all	PLCG1_Y783	54	cell_cycle	4.754665860673413e-05
SCP682-SC12-protein-residual	train_sample	all	PLCG1_Y783	54	stress_ifn	0.033333517611026764
SCP682-SC12-protein-residual	train_sample	all	PLCG1_Y783	54	ribosomal	0.5440638661384583
SCP682-SC12-protein-residual	train_sample	all	PLCG1_Y783	54	random_control	0.2577100992202759
SCP682-SC12-protein-residual	train_sample	all	CTNND1_T310	55	BCR_BTK_axis	0.22951313853263855
SCP682-SC12-protein-residual	train_sample	all	CTNND1_T310	55	BTK_PLCG2_axis	0.004152286797761917
SCP682-SC12-protein-residual	train_sample	all	CTNND1_T310	55	ERK_axis	0.028709404170513153
SCP682-SC12-protein-residual	train_sample	all	CTNND1_T310	55	NFkB_axis	0.04784473404288292
SCP682-SC12-protein-residual	train_sample	all	CTNND1_T310	55	AKT_mTOR_S6_axis	0.025051331147551537
SCP682-SC12-protein-residual	train_sample	all	CTNND1_T310	55	cell_cycle	0.0016665759030729532
SCP682-SC12-protein-residual	train_sample	all	CTNND1_T310	55	stress_ifn	0.04591529443860054
SCP682-SC12-protein-residual	train_sample	all	CTNND1_T310	55	ribosomal	0.4518342912197113
SCP682-SC12-protein-residual	train_sample	all	CTNND1_T310	55	random_control	0.16531334817409515
SCP682-SC12-protein-residual	train_sample	all	PDPK1_S241	56	BCR_BTK_axis	0.011789757758378983
SCP682-SC12-protein-residual	train_sample	all	PDPK1_S241	56	BTK_PLCG2_axis	0.0001847464736783877
SCP682-SC12-protein-residual	train_sample	all	PDPK1_S241	56	ERK_axis	0.2667388916015625
SCP682-SC12-protein-residual	train_sample	all	PDPK1_S241	56	NFkB_axis	0.01434243656694889
SCP682-SC12-protein-residual	train_sample	all	PDPK1_S241	56	AKT_mTOR_S6_axis	0.08204413205385208
SCP682-SC12-protein-residual	train_sample	all	PDPK1_S241	56	cell_cycle	0.00011877271754201502
SCP682-SC12-protein-residual	train_sample	all	PDPK1_S241	56	stress_ifn	0.060964185744524
SCP682-SC12-protein-residual	train_sample	all	PDPK1_S241	56	ribosomal	0.4383252263069153
SCP682-SC12-protein-residual	train_sample	all	PDPK1_S241	56	random_control	0.1254919469356537
SCP682-SC12-protein-residual	train_sample	all	MAP2K4_S257	57	BCR_BTK_axis	2.8244849090697244e-05
SCP682-SC12-protein-residual	train_sample	all	MAP2K4_S257	57	BTK_PLCG2_axis	1.1615755232674552e-11
SCP682-SC12-protein-residual	train_sample	all	MAP2K4_S257	57	ERK_axis	0.004441274795681238
SCP682-SC12-protein-residual	train_sample	all	MAP2K4_S257	57	NFkB_axis	0.123465396463871
SCP682-SC12-protein-residual	train_sample	all	MAP2K4_S257	57	AKT_mTOR_S6_axis	0.020442239940166473
SCP682-SC12-protein-residual	train_sample	all	MAP2K4_S257	57	cell_cycle	6.022517936798977e-06
SCP682-SC12-protein-residual	train_sample	all	MAP2K4_S257	57	stress_ifn	0.2957284450531006
SCP682-SC12-protein-residual	train_sample	all	MAP2K4_S257	57	ribosomal	0.41424310207366943
SCP682-SC12-protein-residual	train_sample	all	MAP2K4_S257	57	random_control	0.1416441649198532
